chain_id,nparticles,dim,scale,eta,alpha,energy,std_error,variance,scaled_energy,scaled_std_error,scaled_variance,accept_rate,nsamples,total_cycles,tuning_cycles,optimize_cycles,warmup_cycles
1,100,3,5.445000000000003e-05,0.01,0.5647864349079245,-552746354864.045,42104716460.48497,3.6690186361336796e+24,-5527463548.6404505,42104716460.48497,3.6690186361336796e+24,0.1446075439453125,65536,120536,5000,50000,0
2,100,3,5.0000000000000016e-05,0.01,0.43601486236765535,-492314769690.71906,30797510162.827343,7.213254068770392e+24,-4923147696.90719,30797510162.827343,7.213254068770392e+24,0.2483978271484375,65536,120036,4500,50000,0
3,100,3,4.5000000000000016e-05,0.01,0.21891974097977157,-692416038086.1205,255126620055.02997,1.0426023865466506e+26,-6924160380.861205,255126620055.02997,1.0426023865466506e+26,0.29132080078125,65536,119036,5000,48500,0
4,100,3,4.5000000000000016e-05,0.01,0.4173972335278994,-798650700886.3137,346093496660.7046,8.722047680786759e+26,-7986507008.863137,346093496660.7046,8.722047680786759e+26,0.30230712890625,65536,120036,4500,50000,0
5,100,3,5.0000000000000016e-05,0.01,0.3499732099754233,-548518314971.1698,42486907258.12024,1.440599403988052e+25,-5485183149.711698,42486907258.12024,1.440599403988052e+25,0.20489501953125,65536,120036,4500,50000,0
6,100,3,5.0000000000000016e-05,0.01,0.22652593847305055,-688051626891.2755,139495418342.23114,6.09827570414257e+25,-6880516268.912755,139495418342.23114,6.09827570414257e+25,0.218994140625,65536,120036,4500,50000,0
7,100,3,8.100000000000003e-05,0.01,0.17352030739950494,-970257693485.8579,444572470937.1333,2.0406448851166563e+26,-9702576934.85858,444572470937.1333,2.0406448851166563e+26,0.0356597900390625,65536,119036,3500,50000,0
8,100,3,8.100000000000003e-05,0.01,0.29468429839501337,-490722434250.995,25816721631.923145,4.228814085202328e+23,-4907224342.50995,25816721631.923145,4.228814085202328e+23,0.039947509765625,65536,119036,3500,50000,0
9,100,3,8.100000000000003e-05,0.01,0.43309988013163353,-521805414662.908,18805378603.409374,7.680064876776435e+23,-5218054146.62908,18805378603.409374,7.680064876776435e+23,0.04296875,65536,109536,3500,40500,0
10,100,3,5.445000000000003e-05,0.01,0.3267006969566175,-524818318590.3075,24073980274.496033,8.704408396861433e+23,-5248183185.903075,24073980274.496033,8.704408396861433e+23,0.1508331298828125,65536,112536,5000,42000,0
11,100,3,8.100000000000003e-05,0.01,0.5448086799487857,-547496412810.9093,36450835611.64803,7.643911019949968e+23,-5474964128.109093,36450835611.64803,7.643911019949968e+23,0.0438079833984375,65536,119036,3500,50000,0
12,100,3,8.100000000000003e-05,0.01,0.293989973290559,-593175252202.4073,54810417278.66902,7.055623297247654e+24,-5931752522.024074,54810417278.66902,7.055623297247654e+24,0.0381927490234375,65536,119036,3500,50000,0
13,100,3,8.100000000000003e-05,0.01,0.4248166624466996,-1010444424204.2068,493475536615.4147,1.0638338476902517e+27,-10104444242.042068,493475536615.4147,1.0638338476902517e+27,0.0408477783203125,65536,112536,3500,43500,0
14,100,3,4.5000000000000016e-05,0.01,0.4382116143716488,-468340435870.35455,16208621740.958538,1.6998435312834343e+24,-4683404358.703546,16208621740.958538,1.6998435312834343e+24,0.268951416015625,65536,120036,4500,50000,0
15,100,3,4.455000000000002e-05,0.01,0.3669731058880839,-968938360499.6731,317067777532.3461,6.764732517307148e+25,-9689383604.99673,317067777532.3461,6.764732517307148e+25,0.29449462890625,65536,120536,5000,50000,0
16,100,3,8.100000000000003e-05,0.01,0.436538336359895,-498394243533.29065,30809447324.461025,1.1434097224852915e+24,-4983942435.332907,30809447324.461025,1.1434097224852915e+24,0.04534912109375,65536,119036,3500,50000,0
