chain_id,nparticles,dim,scale,eta,alpha,energy,std_error,variance,scaled_energy,scaled_std_error,scaled_variance,accept_rate,nsamples,total_cycles,warmup_cycles,tuning_cycles,optimize_cycles
3,100,3,0.08019000000000001,0.01,0.5038107566172209,150.03856619649994,0.03286845774698994,0.09739488597915624,1.5003856619649993,0.03286845774698994,0.09739488597915624,0.370452880859375,32768,107768,5000,20000,50000
4,100,3,0.09000000000000001,0.01,0.4941188577251382,149.94383766928763,0.04557516144375092,0.16863226435452816,1.4994383766928763,0.04557516144375092,0.16863226435452816,0.309417724609375,32768,107768,5000,20000,50000
1,100,3,0.09801000000000003,0.01,0.4971742924037923,150.02045011365425,0.025068141335799373,0.03289641590163228,1.5002045011365426,0.025068141335799373,0.03289641590163228,0.253021240234375,32768,107768,5000,20000,50000
2,100,3,0.10781100000000006,0.01,0.5005406920749189,150.00472476391013,0.003610510470090198,0.0006762156517652329,1.5000472476391014,0.003610510470090198,0.0006762156517652329,0.204559326171875,32768,107768,5000,20000,50000
3,100,3,0.09646149645000007,0.01,0.5001816753713052,149.9982807819274,0.0020207070396360194,0.00019877130762324668,1.499982807819274,0.0020207070396360194,0.00019877130762324668,0.255523681640625,32768,107768,5000,20000,50000
4,100,3,0.08820900000000002,0.01,0.5004186532400889,150.00045061598308,0.0028828438272521795,0.0007634869652974885,1.5000045061598308,0.0028828438272521795,0.0007634869652974885,0.3182373046875,32768,107768,5000,20000,50000
1,100,3,0.1,0.01,0.5077090650765532,150.03552683969002,0.08043330214092684,0.3034826742114092,1.5003552683969001,0.08043330214092684,0.3034826742114092,0.232452392578125,32768,107768,5000,20000,50000
2,100,3,0.09900000000000002,0.01,0.50444799013256,150.03338606510795,0.02611042716771449,0.05905902218364645,1.5003338606510794,0.02611042716771449,0.05905902218364645,0.228515625,32768,107768,5000,20000,50000
3,100,3,0.09801000000000003,0.01,0.5076288517066005,149.8660071213651,0.09350112029075312,0.3851733668743691,1.498660071213651,0.09350112029075312,0.3851733668743691,0.23541259765625,32768,107768,5000,20000,50000
4,100,3,0.09702990000000004,0.01,0.5028852590085302,150.02970087742247,0.027419470733610087,0.035093813501589466,1.5002970087742247,0.027419470733610087,0.035093813501589466,0.256744384765625,32768,107768,5000,20000,50000
1,100,3,0.08820900000000004,0.01,0.49457170208101253,150.02369650363437,0.07651216224372936,0.26938344163500005,1.5002369650363436,0.07651216224372936,0.26938344163500005,0.312347412109375,32768,107768,5000,20000,50000
2,100,3,0.09900000000000002,0.01,0.49573545626899007,149.91691764239556,0.026301882187913406,0.041902668028342305,1.4991691764239556,0.026301882187913406,0.041902668028342305,0.263153076171875,32768,107768,5000,20000,50000
3,100,3,0.09000000000000001,0.01,0.49582995893326887,149.89567021933226,0.04205419149153661,0.09241924578600447,1.4989567021933226,0.04205419149153661,0.09241924578600447,0.319488525390625,32768,107768,5000,20000,50000
4,100,3,0.08910000000000001,0.01,0.499399792163045,149.99103501253921,0.004576247092245388,0.0016550245745747816,1.499910350125392,0.004576247092245388,0.0016550245745747816,0.306915283203125,32768,107768,5000,20000,50000
