chain_id,nparticles,dim,dt,eta,alpha,energy,std_error,variance,scaled_energy,scaled_std_error,scaled_variance,accept_rate,nsamples,total_cycles,tuning_cycles,optimize_cycles,warmup_cycles
3,100,3,0.40701374693419873,0.01,0.5007494477664485,149.9697731556008,0.0043931621821197645,0.0011521869892021641,1.4996977315560078,0.0043931621821197645,0.0011521869892021641,0.41168212890625,16384,76384,10000,50000,0
4,100,3,0.33637499746627997,0.01,0.49983984187532615,150.00623699135565,0.0007204588711815928,4.913232260150835e-05,1.5000623699135565,0.0007204588711815928,4.913232260150835e-05,0.64208984375,16384,76384,10000,50000,0
5,100,3,0.33637499746627997,0.01,0.49945378532279866,150.01990505956098,0.0021423023998965777,0.0004798588161065709,1.5001990505956098,0.0021423023998965777,0.0004798588161065709,0.6240234375,16384,76384,10000,50000,0
6,100,3,0.4432379704113424,0.01,0.5000450382644873,149.99828081594092,0.0002959723064895152,4.490742867346853e-06,1.499982808159409,0.0002959723064895152,4.490742867346853e-06,0.361328125,16384,76384,10000,50000,0
7,100,3,0.49248663379038043,0.01,0.5000726079123192,149.99784158497783,0.0008419182162519649,1.5057503333082423e-05,1.4999784158497784,0.0008419182162519649,1.5057503333082423e-05,0.2132568359375,16384,76384,10000,50000,0
8,100,3,0.40701374693419873,0.01,0.49917077681534944,150.03300014441226,0.0027698760506709844,0.0008830775659589563,1.5003300014441225,0.0027698760506709844,0.0008830775659589563,0.4305419921875,16384,76384,10000,50000,0
9,100,3,0.40701374693419873,0.01,0.49882314188008875,150.04582396192927,0.005230646343224455,0.002512577502784552,1.5004582396192927,0.005230646343224455,0.002512577502784552,0.4530029296875,16384,76384,10000,50000,0
10,100,3,0.33637499746627997,0.01,0.4996307712583186,150.01249171706058,0.001500141062748878,0.0002559797612775583,1.500124917170606,0.001500141062748878,0.0002559797612775583,0.58551025390625,16384,76384,10000,50000,0
11,100,3,0.49248663379038043,0.01,0.49945496143643137,150.02142732085144,0.003232009402271238,0.0004674389638239518,1.5002142732085144,0.003232009402271238,0.0004674389638239518,0.23187255859375,16384,76384,10000,50000,0
12,100,3,0.40701374693419873,0.01,0.49984809173582767,150.00666070729517,0.0005419130384075965,3.1369159842142835e-05,1.5000666070729516,0.0005419130384075965,3.1369159842142835e-05,0.45123291015625,16384,76384,10000,50000,0
13,100,3,0.40701374693419873,0.01,0.49934645279475337,150.02421616294453,0.002323532630979794,0.0005590323671640363,1.5002421616294452,0.002323532630979794,0.0005590323671640363,0.39410400390625,16384,76384,10000,50000,0
14,100,3,0.36631237224077884,0.01,0.5010454337739457,149.96236888689302,0.004762651831016361,0.0020370968923089094,1.4996236888689303,0.004762651831016361,0.0020370968923089094,0.52630615234375,16384,76384,10000,50000,0
15,100,3,0.40701374693419873,0.01,0.5001166043626024,149.99419130120205,0.00043385712335520247,1.8894475942943245e-05,1.4999419130120204,0.00043385712335520247,1.8894475942943245e-05,0.46484375,16384,76384,10000,50000,0
16,100,3,0.24624331689519022,0.01,0.4999649434028876,150.00087244685272,0.00016130764693540666,2.7613277779892087e-06,1.5000087244685272,0.00016130764693540666,2.7613277779892087e-06,0.8084716796875,16384,76384,10000,50000,0
1,100,3,0.49248663379038043,0.01,0.49972016393133617,150.01368018921963,0.0009983033129903629,0.00010404767454019748,1.5001368018921963,0.0009983033129903629,0.00010404767454019748,0.275115966796875,32768,92768,10000,50000,0
2,100,3,0.4432379704113424,0.01,0.4994326741029464,150.0263915442646,0.0033822614269908556,0.0006685597618343309,1.500263915442646,0.0033822614269908556,0.0006685597618343309,0.360015869140625,32768,92768,10000,50000,0
3,100,3,0.40701374693419873,0.01,0.5001053276361923,149.99529423841082,0.00035060852387579905,1.6997146303765476e-05,1.4999529423841083,0.00035060852387579905,1.6997146303765476e-05,0.45703125,32768,92768,10000,50000,0
4,100,3,0.40701374693419873,0.01,0.4994505470159377,150.02089494932576,0.0025594305692224063,0.0005554615709115751,1.5002089494932576,0.0025594305692224063,0.0005554615709115751,0.436431884765625,32768,92768,10000,50000,0
5,100,3,0.49248663379038043,0.01,0.4993708955325385,150.03513882276383,0.0019583438848576056,0.00046932245095376857,1.5003513882276382,0.0019583438848576056,0.00046932245095376857,0.28131103515625,32768,92768,10000,50000,0
6,100,3,0.40701374693419873,0.01,0.5003966387100048,149.9815554965087,0.00138562975653841,0.000253177040576702,1.499815554965087,0.00138562975653841,0.000253177040576702,0.486083984375,32768,92768,10000,50000,0
7,100,3,0.4432379704113424,0.01,0.49946322335123705,150.0230762933702,0.001884171225611878,0.0004626247173291631,1.500230762933702,0.001884171225611878,0.0004626247173291631,0.36346435546875,32768,92768,10000,50000,0
8,100,3,0.40701374693419873,0.01,0.500331945200979,149.986766009242,0.0011438915352151658,0.00017199222202179953,1.49986766009242,0.0011438915352151658,0.00017199222202179953,0.4215087890625,32768,92768,10000,50000,0
9,100,3,0.40701374693419873,0.01,0.49918119640614456,150.03746118831,0.0021848954151296083,0.0009387367026647553,1.5003746118831,0.0021848954151296083,0.0009387367026647553,0.46875,32768,92768,10000,50000,0
10,100,3,0.49248663379038043,0.01,0.4991340225053382,150.04988210048916,0.0031402889803213278,0.0011118876209366135,1.5004988210048915,0.0031402889803213278,0.0011118876209366135,0.301361083984375,32768,92768,10000,50000,0
11,100,3,0.40701374693419873,0.01,0.49884538488595304,150.0518338277827,0.00352013624773722,0.0019525817006069701,1.500518338277827,0.00352013624773722,0.0019525817006069701,0.46954345703125,32768,92768,10000,50000,0
12,100,3,0.40701374693419873,0.01,0.49954066040493084,150.02123435482005,0.0016671711793309657,0.0003675125044537708,1.5002123435482004,0.0016671711793309657,0.0003675125044537708,0.4273681640625,32768,92768,10000,50000,0
13,100,3,0.4432379704113424,0.01,0.5003909752101189,149.97908405376126,0.0011054848805351618,0.00019110135690425523,1.4997908405376126,0.0011054848805351618,0.00019110135690425523,0.385467529296875,32768,92768,10000,50000,0
14,100,3,0.36631237224077884,0.01,0.49937635154193094,150.02466867524834,0.0018189875180005793,0.0007019281438260805,1.5002466867524833,0.0018189875180005793,0.0007019281438260805,0.5369873046875,32768,92768,10000,50000,0
15,100,3,0.36631237224077884,0.01,0.5006298821490826,149.97294354815978,0.001811548731028211,0.0006578571556019597,1.4997294354815978,0.001811548731028211,0.0006578571556019597,0.547332763671875,32768,92768,10000,50000,0
16,100,3,0.40701374693419873,0.01,0.5004873715131491,149.97998674801565,0.0018899406284435582,0.00043613167144940235,1.4997998674801565,0.0018899406284435582,0.00043613167144940235,0.41754150390625,32768,92768,10000,50000,0
1,100,3,0.36936497534278534,0.01,0.5001838451057627,149.99386274592217,0.0006719334913225006,6.944964479771443e-05,1.4999386274592217,0.0006719334913225006,6.944964479771443e-05,0.5158538818359375,65536,125536,10000,50000,0
2,100,3,0.49248663379038043,0.01,0.5004452119896886,149.9772388964554,0.0017577390085621925,0.0002988799933518749,1.499772388964554,0.0017577390085621925,0.0002988799933518749,0.2684326171875,65536,125536,10000,50000,0
3,100,3,0.4432379704113424,0.01,0.49954517527552533,150.0209413017342,0.0010874799296192916,0.00031595582913723774,1.500209413017342,0.0010874799296192916,0.00031595582913723774,0.4163665771484375,65536,125536,10000,50000,0
4,100,3,0.40701374693419873,0.01,0.49976291485243435,150.00928833667274,0.0006276461563482757,9.490516458754428e-05,1.5000928833667273,0.0006276461563482757,9.490516458754428e-05,0.4429473876953125,65536,125536,10000,50000,0
5,100,3,0.4432379704113424,0.01,0.5007227983212594,149.96225935520016,0.001701624669035107,0.0007721326364844572,1.4996225935520016,0.001701624669035107,0.0007721326364844572,0.3648223876953125,65536,125536,10000,50000,0
6,100,3,0.49248663379038043,0.01,0.4995504732152878,150.019818121279,0.0018456931256237744,0.000384827857487835,1.50019818121279,0.0018456931256237744,0.000384827857487835,0.26605224609375,65536,125536,10000,50000,0
7,100,3,0.4432379704113424,0.01,0.5009478293786517,149.9658885016506,0.004663967828460832,0.0017314880460617132,1.499658885016506,0.004663967828460832,0.0017314880460617132,0.33001708984375,65536,125536,10000,50000,0
8,100,3,0.49248663379038043,0.01,0.4998589609875307,150.00650092685774,0.0004546790444735815,2.7926809707423672e-05,1.5000650092685774,0.0004546790444735815,2.7926809707423672e-05,0.2586212158203125,65536,125536,10000,50000,0
9,100,3,0.4469316201647702,0.01,0.4996132299267605,150.0152437147672,0.000976515483656329,0.00021932222443865612,1.500152437147672,0.000976515483656329,0.00021932222443865612,0.3272552490234375,65536,125536,10000,50000,0
10,100,3,0.36631237224077884,0.01,0.49942058157358843,150.02303756512165,0.001285758049106687,0.0005069706712674815,1.5002303756512165,0.001285758049106687,0.0005069706712674815,0.5362091064453125,65536,125536,10000,50000,0
11,100,3,0.36631237224077884,0.01,0.5003754862304122,149.9857691683541,0.0009706371037531079,0.0002464571916789282,1.4998576916835409,0.0009706371037531079,0.0002464571916789282,0.5368804931640625,65536,125536,10000,50000,0
12,100,3,0.4432379704113424,0.01,0.4998695256812766,150.0062650612295,0.00033051361581428764,2.4196127924369648e-05,1.500062650612295,0.00033051361581428764,2.4196127924369648e-05,0.354217529296875,65536,125536,10000,50000,0
13,100,3,0.4432379704113424,0.01,0.5002491062237852,149.9889109510331,0.0007170444534766055,0.00011193069803994149,1.4998891095103308,0.0007170444534766055,0.00011193069803994149,0.3464508056640625,65536,125536,10000,50000,0
14,100,3,0.40701374693419873,0.01,0.49962545116500673,150.01504164126916,0.0007303674569518597,0.00018237431140732951,1.5001504164126915,0.0007303674569518597,0.00018237431140732951,0.449310302734375,65536,125536,10000,50000,0
15,100,3,0.36631237224077884,0.01,0.4995874280252711,150.0170936550988,0.0008515277560421855,0.00025510642444714904,1.5001709365509879,0.0008515277560421855,0.00025510642444714904,0.5424041748046875,65536,125536,10000,50000,0
16,100,3,0.40701374693419873,0.01,0.5003493862633679,149.98720660274324,0.0010366607836228656,0.0002301476342836395,1.4998720660274325,0.0010366607836228656,0.0002301476342836395,0.4366607666015625,65536,125536,10000,50000,0
1,100,3,0.4432379704113424,0.01,0.499359438375248,150.0278101306824,0.00216321309335592,0.0007656741872779094,1.500278101306824,0.00216321309335592,0.0007656741872779094,0.35939788818359375,131072,191072,10000,50000,0
2,100,3,0.40701374693419873,0.01,0.4993427497654504,150.0272743816063,0.0012216483507846894,0.0006511244610010181,1.500272743816063,0.0012216483507846894,0.0006511244610010181,0.4303741455078125,131072,191072,10000,50000,0
3,100,3,0.40701374693419873,0.01,0.5000451475744229,149.99802317126148,9.175462174472572e-05,3.527431545080617e-06,1.4999802317126147,9.175462174472572e-05,3.527431545080617e-06,0.45558929443359375,131072,191072,10000,50000,0
4,100,3,0.33637499746627997,0.01,0.4995423417556616,150.0182717462491,0.0007466267346051213,0.0003653873900475446,1.5001827174624909,0.0007466267346051213,0.0003653873900475446,0.6101531982421875,131072,191072,10000,50000,0
5,100,3,0.40701374693419873,0.01,0.4994719000717689,150.02331047981724,0.0009327729126528719,0.0004891251737717539,1.5002331047981725,0.0009327729126528719,0.0004891251737717539,0.4356689453125,131072,191072,10000,50000,0
6,100,3,0.3989141733702082,0.01,0.5005063938985086,149.9795519702185,0.001018548693228103,0.00045172661339165643,1.499795519702185,0.001018548693228103,0.00045172661339165643,0.444091796875,131072,191072,10000,50000,0
7,100,3,0.36936497534278534,0.01,0.5006181952437537,149.97446284172747,0.001041548352641709,0.0006394862466549966,1.4997446284172746,0.001041548352641709,0.0006394862466549966,0.5478363037109375,131072,191072,10000,50000,0
8,100,3,0.49248663379038043,0.01,0.49887454596980496,150.04693413477543,0.00416497625313104,0.0024067397935141344,1.5004693413477543,0.00416497625313104,0.0024067397935141344,0.26129150390625,131072,191072,10000,50000,0
9,100,3,0.4432379704113424,0.01,0.5000786493926783,149.99719421282202,0.00026470720490149105,1.1907086445717141e-05,1.4999719421282203,0.00026470720490149105,1.1907086445717141e-05,0.32994842529296875,131072,191072,10000,50000,0
10,100,3,0.40701374693419873,0.01,0.501506293403383,149.93801551423175,0.002457842174332164,0.0035494478688633535,1.4993801551423176,0.002457842174332164,0.0035494478688633535,0.4495391845703125,131072,191072,10000,50000,0
11,100,3,0.40701374693419873,0.01,0.5004737492636239,149.97931522078662,0.0007648789146600684,0.0003265450468461495,1.4997931522078662,0.0007648789146600684,0.0003265450468461495,0.4425048828125,131072,191072,10000,50000,0
12,100,3,0.36631237224077884,0.01,0.5002259736087276,149.9905847518291,0.00037160484794874197,8.374905519303866e-05,1.499905847518291,0.00037160484794874197,8.374905519303866e-05,0.53021240234375,131072,191072,10000,50000,0
13,100,3,0.4432379704113424,0.01,0.5000030533111287,149.9998600792983,5.347141124479329e-06,1.4333636499941349e-08,1.4999986007929829,5.347141124479329e-06,1.4333636499941349e-08,0.37056732177734375,131072,191072,10000,50000,0
14,100,3,0.33637499746627997,0.01,0.4991957012235428,150.03092168751795,0.00132467671345554,0.0011335159360896796,1.5003092168751795,0.00132467671345554,0.0011335159360896796,0.59710693359375,131072,191072,10000,50000,0
15,100,3,0.49248663379038043,0.01,0.4996638381238788,150.01575163595513,0.0008481957140168788,0.00017749687685864046,1.5001575163595513,0.0008481957140168788,0.00017749687685864046,0.2594146728515625,131072,191072,10000,50000,0
16,100,3,0.40701374693419873,0.01,0.5004840443377325,149.9785961769292,0.0008483703998943408,0.00037183323365752585,1.499785961769292,0.0008483703998943408,0.00037183323365752585,0.42725372314453125,131072,191072,10000,50000,0
